map_name, network_mode, number_of_agents, iteration, is_sat, solver_time, overall_time, paths_lens, overall_fuel, overall_flow_values
maze-32.map, hot_swapping-0, 10, 7, True, 29.632517337799072, 79.35231614112854, {'a2': 65, 'a0': 44, 'a9': 35, 'a7': 47, 'a6': 33, 'a3': 83, 'a1': 15, 'a8': 30, 'a4': 45, 'a5': 55}, 452, 10
maze-32.map, stays, 10, 8, False, 14.57920789718628, 73.75086975097656, {}, 0, 9
maze-32.map, hot_swapping-2, 10, 8, False, 45.05663061141968, 112.61266350746155, {}, 0, 10
maze-32.map, disappearing, 10, 8, False, 25.162681579589844, 90.17022681236267, {}, 0, 9
maze-32.map, hot_swapping-0, 10, 8, True, 77.02702832221985, 139.887957572937, {'a1': 109, 'a2': 29, 'a7': 56, 'a0': 50, 'a8': 14, 'a4': 26, 'a3': 45, 'a9': 39, 'a6': 35, 'a5': 38}, 441, 10
maze-32.map, stays, 10, 9, False, 29.65879464149475, 87.88211679458618, {}, 0, 9
maze-32.map, hot_swapping-2, 10, 9, False, 41.81282830238342, 96.22904586791992, {}, 0, 10
maze-32.map, disappearing, 10, 9, False, 31.827228307724, 86.16658997535706, {}, 0, 9
maze-32.map, hot_swapping-0, 10, 9, False, 69.60408592224121, 125.70595264434814, {}, 0, 10
maze-32.map, stays, 10, 10, False, 8.590812921524048, 52.90765905380249, {}, 0, 6
maze-32.map, hot_swapping-2, 10, 10, False, 8.777084589004517, 54.43397068977356, {}, 0, 9
maze-32.map, disappearing, 10, 10, False, 14.106337308883667, 62.777159690856934, {}, 0, 7
maze-32.map, hot_swapping-0, 10, 10, False, 18.12442946434021, 68.45534753799438, {}, 0, 10
maze-32.map, stays, 10, 11, False, 29.66867160797119, 84.89752721786499, {}, 0, 9
maze-32.map, hot_swapping-2, 10, 11, False, 37.72611999511719, 94.28492975234985, {}, 0, 10
maze-32.map, disappearing, 10, 11, False, 40.75480842590332, 96.21508145332336, {}, 0, 9
maze-32.map, hot_swapping-0, 10, 11, False, 47.26581621170044, 98.62477254867554, {}, 0, 10
maze-32.map, stays, 10, 12, False, 4.197579622268677, 31.59235405921936, {}, 0, 5
maze-32.map, hot_swapping-2, 10, 12, False, 3.6202123165130615, 30.355185985565186, {}, 0, 7
maze-32.map, disappearing, 10, 12, False, 4.098008871078491, 30.837562322616577, {}, 0, 5
maze-32.map, hot_swapping-0, 10, 12, False, 4.489363431930542, 31.302096605300903, {}, 0, 8
maze-32.map, stays, 10, 13, False, 20.662939071655273, 66.80893063545227, {}, 0, 9
maze-32.map, hot_swapping-2, 10, 13, False, 18.493141174316406, 65.54466938972473, {}, 0, 10
maze-32.map, disappearing, 10, 13, False, 33.24002027511597, 80.81679129600525, {}, 0, 9
maze-32.map, hot_swapping-0, 10, 13, True, 49.63520622253418, 97.18520736694336, {'a4': 84, 'a3': 32, 'a2': 99, 'a1': 54, 'a9': 92, 'a8': 58, 'a5': 92, 'a0': 49, 'a7': 41, 'a6': 48}, 649, 10
maze-32.map, stays, 10, 14, False, 8.959965229034424, 45.91768741607666, {}, 0, 8
maze-32.map, hot_swapping-2, 10, 14, False, 12.695962905883789, 51.631108045578, {}, 0, 10
maze-32.map, disappearing, 10, 14, False, 8.903743743896484, 46.883628606796265, {}, 0, 8
maze-32.map, hot_swapping-0, 10, 14, False, 18.961142539978027, 57.407981157302856, {}, 0, 10
maze-32.map, stays, 10, 15, False, 7.897253751754761, 43.36499762535095, {}, 0, 8
maze-32.map, hot_swapping-2, 10, 15, False, 8.260136127471924, 44.57097816467285, {}, 0, 10
maze-32.map, disappearing, 10, 15, False, 84.46413779258728, 519.1788289546967, {}, 0, 8
maze-32.map, hot_swapping-0, 10, 15, False, 82.78697323799133, 324.78759956359863, {}, 0, 10
maze-32.map, stays, 10, 16, False, 59.777424573898315, 249.04374599456787, {}, 0, 9
maze-32.map, hot_swapping-2, 10, 16, False, 144.59613370895386, 392.42387890815735, {}, 0, 10
maze-32.map, disappearing, 10, 16, False, 134.34037280082703, 462.43677854537964, {}, 0, 9
maze-32.map, hot_swapping-0, 10, 16, True, 441.8390724658966, 1113.3212249279022, {'a3': 99, 'a9': 50, 'a2': 6, 'a8': 35, 'a7': 14, 'a1': 46, 'a0': 34, 'a6': 26, 'a4': 38, 'a5': 38}, 386, 10
maze-32.map, stays, 10, 17, False, 13.938449382781982, 55.01604628562927, {}, 0, 9
maze-32.map, hot_swapping-2, 10, 17, False, 19.041911125183105, 62.37143087387085, {}, 0, 10
maze-32.map, disappearing, 10, 17, False, 187.6262891292572, 262.90637850761414, {}, 0, 9
maze-32.map, hot_swapping-0, 10, 17, True, 306.30254340171814, 888.7689754962921, {'a1': 53, 'a5': 89, 'a7': 34, 'a6': 73, 'a3': 91, 'a0': 52, 'a9': 33, 'a8': 49, 'a2': 43, 'a4': 61}, 578, 10
maze-32.map, stays, 10, 18, False, 16.480369091033936, 117.8177318572998, {}, 0, 6
maze-32.map, hot_swapping-2, 10, 18, False, 10.041956186294556, 62.240023374557495, {}, 0, 10
maze-32.map, disappearing, 10, 18, False, 24.73377275466919, 77.12301826477051, {}, 0, 7
maze-32.map, hot_swapping-0, 10, 18, False, 14.579217433929443, 67.2037878036499, {}, 0, 10
maze-32.map, stays, 10, 19, False, 30.44316005706787, 90.81065011024475, {}, 0, 9
maze-32.map, hot_swapping-2, 10, 19, False, 44.18682789802551, 106.29494380950928, {}, 0, 10
maze-32.map, disappearing, 10, 19, False, 25.846600770950317, 87.49468088150024, {}, 0, 9
maze-32.map, hot_swapping-0, 10, 19, False, 64.50305676460266, 125.19943857192993, {}, 0, 10
maze-32.map, stays, 10, 20, False, 22.01924991607666, 72.44299292564392, {}, 0, 9
maze-32.map, hot_swapping-2, 10, 20, False, 19.26536774635315, 70.24714827537537, {}, 0, 10
maze-32.map, disappearing, 10, 20, False, 22.314624786376953, 73.5118567943573, {}, 0, 9
maze-32.map, hot_swapping-0, 10, 20, False, 26.947939157485962, 78.02099013328552, {}, 0, 10
maze-32.map, stays, 10, 21, False, 44.64361310005188, 98.8118314743042, {}, 0, 9
maze-32.map, hot_swapping-2, 10, 21, False, 53.89148283004761, 109.00690150260925, {}, 0, 10
maze-32.map, disappearing, 10, 21, False, 47.577467918395996, 103.22362184524536, {}, 0, 9
maze-32.map, hot_swapping-0, 10, 21, False, 75.88639688491821, 130.71582651138306, {}, 0, 10
maze-32.map, stays, 10, 22, False, 14.330859184265137, 69.80210280418396, {}, 0, 7
maze-32.map, hot_swapping-2, 10, 22, False, 26.336695432662964, 83.67787194252014, {}, 0, 10
maze-32.map, disappearing, 10, 22, False, 14.74908709526062, 71.63500118255615, {}, 0, 7
maze-32.map, hot_swapping-0, 10, 22, False, 38.6885130405426, 95.7769181728363, {}, 0, 10
maze-32.map, stays, 10, 23, False, 6.195842981338501, 33.95233130455017, {}, 0, 8
maze-32.map, hot_swapping-2, 10, 23, False, 6.682149648666382, 35.729848861694336, {}, 0, 10
maze-32.map, disappearing, 10, 23, False, 6.673192501068115, 35.03187012672424, {}, 0, 9
maze-32.map, hot_swapping-0, 10, 23, False, 11.584332466125488, 40.109872579574585, {}, 0, 10
maze-32.map, stays, 10, 24, False, 14.364057540893555, 75.902658700943, {}, 0, 9
maze-32.map, hot_swapping-2, 10, 24, False, 43.490832567214966, 107.28714942932129, {}, 0, 10
maze-32.map, disappearing, 10, 24, False, 18.895132541656494, 82.25050210952759, {}, 0, 9
maze-32.map, hot_swapping-0, 10, 24, False, 46.289151668548584, 109.77670884132385, {}, 0, 10
maze-32.map, stays, 10, 25, False, 38.07982683181763, 92.14359784126282, {}, 0, 9
maze-32.map, hot_swapping-2, 10, 25, False, 25.11522626876831, 80.14711999893188, {}, 0, 10
maze-32.map, disappearing, 10, 25, False, 39.9291296005249, 95.30493521690369, {}, 0, 9
maze-32.map, hot_swapping-0, 10, 25, False, 32.342987298965454, 88.12239933013916, {}, 0, 10
maze-32.map, stays, 20, 1, False, 29.831655979156494, 81.244637966156, {}, 0, 18
maze-32.map, hot_swapping-2, 20, 1, False, 49.45836806297302, 102.73881459236145, {}, 0, 20
maze-32.map, disappearing, 20, 1, False, 32.82816815376282, 86.00784921646118, {}, 0, 18
maze-32.map, hot_swapping-0, 20, 1, False, 49.233115911483765, 102.64715576171875, {}, 0, 20
maze-32.map, stays, 20, 2, False, 13.788233757019043, 67.27793288230896, {}, 0, 17
maze-32.map, hot_swapping-2, 20, 2, False, 20.92377018928528, 77.70908188819885, {}, 0, 20
maze-32.map, disappearing, 20, 2, False, 22.887386322021484, 79.32061171531677, {}, 0, 19
maze-32.map, hot_swapping-0, 20, 2, True, 50.59029459953308, 106.89265418052673, {'a10': 87, 'a6': 66, 'a9': 36, 'a1': 69, 'a8': 41, 'a15': 12, 'a16': 17, 'a0': 80, 'a14': 12, 'a11': 22, 'a3': 18, 'a5': 4, 'a17': 71, 'a12': 32, 'a4': 30, 'a2': 48, 'a18': 22, 'a7': 35, 'a13': 8, 'a19': 7}, 717, 20
maze-32.map, stays, 20, 3, False, 23.97479009628296, 89.38483142852783, {}, 0, 16
maze-32.map, hot_swapping-2, 20, 3, False, 51.750911474227905, 120.50174307823181, {}, 0, 20
maze-32.map, disappearing, 20, 3, False, 40.922595262527466, 108.6550645828247, {}, 0, 18
maze-32.map, hot_swapping-0, 20, 3, False, 90.7747220993042, 158.81994819641113, {}, 0, 20
maze-32.map, stays, 20, 4, False, 3.2815017700195312, 37.868038177490234, {}, 0, 13
maze-32.map, hot_swapping-2, 20, 4, False, 8.099045515060425, 44.19723868370056, {}, 0, 20
maze-32.map, disappearing, 20, 4, False, 7.525604724884033, 43.02282404899597, {}, 0, 17
maze-32.map, hot_swapping-0, 20, 4, False, 11.04276704788208, 47.035035371780396, {}, 0, 20
maze-32.map, stays, 20, 5, False, 20.098734378814697, 71.9343729019165, {}, 0, 18
maze-32.map, hot_swapping-2, 20, 5, False, 30.233367204666138, 83.9149751663208, {}, 0, 20
maze-32.map, disappearing, 20, 5, False, 22.414583206176758, 77.31442308425903, {}, 0, 19
maze-32.map, hot_swapping-0, 20, 5, False, 41.08332943916321, 95.92130184173584, {}, 0, 20
maze-32.map, stays, 20, 6, False, 18.737335681915283, 78.2091007232666, {}, 0, 17
maze-32.map, hot_swapping-2, 20, 6, False, 56.96518015861511, 119.64333009719849, {}, 0, 20
maze-32.map, disappearing, 20, 6, False, 30.850971937179565, 93.23083639144897, {}, 0, 19
maze-32.map, hot_swapping-0, 20, 6, False, 70.23206734657288, 132.7596833705902, {}, 0, 20
maze-32.map, stays, 20, 7, False, 11.01917552947998, 65.14925956726074, {}, 0, 13
maze-32.map, hot_swapping-2, 20, 7, False, 21.862412214279175, 78.199059009552, {}, 0, 20
maze-32.map, disappearing, 20, 7, False, 17.87335181236267, 74.17009234428406, {}, 0, 19
maze-32.map, hot_swapping-0, 20, 7, False, 71.72279167175293, 128.29736518859863, {}, 0, 20
maze-32.map, stays, 20, 8, False, 50.311755657196045, 117.75210738182068, {}, 0, 18
maze-32.map, hot_swapping-2, 20, 8, False, 50.69058704376221, 121.31327056884766, {}, 0, 20
maze-32.map, disappearing, 20, 8, False, 32.70022177696228, 101.41383004188538, {}, 0, 18
maze-32.map, hot_swapping-0, 20, 8, False, 70.34307861328125, 135.46079182624817, {}, 0, 20
maze-32.map, stays, 20, 9, False, 10.26577091217041, 59.59008193016052, {}, 0, 15
maze-32.map, hot_swapping-2, 20, 9, False, 27.32786464691162, 77.83110618591309, {}, 0, 20
maze-32.map, disappearing, 20, 9, False, 26.44943928718567, 76.92260265350342, {}, 0, 17
maze-32.map, hot_swapping-0, 20, 9, False, 45.28706216812134, 95.70436143875122, {}, 0, 20
maze-32.map, stays, 20, 10, False, 12.945314645767212, 64.41505098342896, {}, 0, 17
maze-32.map, hot_swapping-2, 20, 10, False, 36.21227502822876, 89.37438249588013, {}, 0, 20
maze-32.map, disappearing, 20, 10, False, 45.662089586257935, 99.04082083702087, {}, 0, 19
maze-32.map, hot_swapping-0, 20, 10, True, 81.79789590835571, 135.06653499603271, {'a16': 15, 'a10': 91, 'a19': 12, 'a2': 80, 'a14': 16, 'a5': 90, 'a17': 87, 'a13': 68, 'a15': 16, 'a6': 26, 'a4': 87, 'a3': 26, 'a8': 35, 'a1': 42, 'a0': 45, 'a11': 15, 'a12': 23, 'a18': 84, 'a9': 6, 'a7': 6}, 870, 20
maze-32.map, stays, 20, 11, False, 8.821707010269165, 54.46942067146301, {}, 0, 13
maze-32.map, hot_swapping-2, 20, 11, False, 13.818701028823853, 63.28875732421875, {}, 0, 20
maze-32.map, disappearing, 20, 11, False, 15.155108213424683, 63.55155038833618, {}, 0, 19
maze-32.map, hot_swapping-0, 20, 11, False, 37.320775747299194, 85.67258071899414, {}, 0, 20
maze-32.map, stays, 20, 12, False, 23.28688931465149, 77.33551216125488, {}, 0, 16
maze-32.map, hot_swapping-2, 20, 12, False, 39.688862800598145, 96.15895891189575, {}, 0, 20
maze-32.map, disappearing, 20, 12, False, 20.351595878601074, 76.88836407661438, {}, 0, 19
maze-32.map, hot_swapping-0, 20, 12, False, 73.52819466590881, 129.64032697677612, {}, 0, 20
maze-32.map, stays, 20, 13, False, 14.656491994857788, 67.08070468902588, {}, 0, 16
maze-32.map, hot_swapping-2, 20, 13, False, 35.93606400489807, 90.93130731582642, {}, 0, 20
maze-32.map, disappearing, 20, 13, False, 20.256083011627197, 74.80332565307617, {}, 0, 18
maze-32.map, hot_swapping-0, 20, 13, False, 75.68122220039368, 130.51734900474548, {}, 0, 20
maze-32.map, stays, 20, 14, False, 13.113050937652588, 68.58313775062561, {}, 0, 15
maze-32.map, hot_swapping-2, 20, 14, False, 18.214651107788086, 76.09962153434753, {}, 0, 20
maze-32.map, disappearing, 20, 14, False, 20.175257682800293, 77.76656818389893, {}, 0, 17
maze-32.map, hot_swapping-0, 20, 14, False, 23.941291093826294, 81.74596548080444, {}, 0, 20
maze-32.map, stays, 20, 15, False, 22.935682773590088, 68.03670310974121, {}, 0, 18
maze-32.map, hot_swapping-2, 20, 15, False, 28.81043028831482, 75.03522038459778, {}, 0, 20
maze-32.map, disappearing, 20, 15, False, 21.194584608078003, 66.87743139266968, {}, 0, 18
maze-32.map, hot_swapping-0, 20, 15, False, 38.79181098937988, 85.03240394592285, {}, 0, 20
maze-32.map, stays, 20, 16, False, 16.245270252227783, 64.2687304019928, {}, 0, 16
maze-32.map, hot_swapping-2, 20, 16, False, 20.4176185131073, 70.75451397895813, {}, 0, 20
maze-32.map, disappearing, 20, 16, False, 16.72227382659912, 67.03622508049011, {}, 0, 16
maze-32.map, hot_swapping-0, 20, 16, False, 19.380403518676758, 69.95812678337097, {}, 0, 20
maze-32.map, stays, 20, 17, False, 12.78554916381836, 57.238691091537476, {}, 0, 18
maze-32.map, hot_swapping-2, 20, 17, False, 37.32811737060547, 83.6371521949768, {}, 0, 20
maze-32.map, disappearing, 20, 17, False, 13.691209316253662, 60.05837798118591, {}, 0, 19
maze-32.map, hot_swapping-0, 20, 17, False, 47.25150799751282, 93.85979104042053, {}, 0, 20
maze-32.map, stays, 20, 18, False, 8.219897270202637, 55.261401414871216, {}, 0, 15
maze-32.map, hot_swapping-2, 20, 18, False, 18.69083309173584, 67.7907166481018, {}, 0, 20
maze-32.map, disappearing, 20, 18, False, 35.6028413772583, 84.76559162139893, {}, 0, 18
maze-32.map, hot_swapping-0, 20, 18, False, 38.29654622077942, 87.53553819656372, {}, 0, 20
maze-32.map, stays, 20, 19, False, 8.221505641937256, 59.60470962524414, {}, 0, 10
maze-32.map, hot_swapping-2, 20, 19, False, 11.89325213432312, 66.34454846382141, {}, 0, 20
maze-32.map, disappearing, 20, 19, False, 29.722330808639526, 83.96895027160645, {}, 0, 17
maze-32.map, hot_swapping-0, 20, 19, False, 38.23796272277832, 92.79166054725647, {}, 0, 20
maze-32.map, stays, 20, 20, False, 9.147027730941772, 60.08935523033142, {}, 0, 16
maze-32.map, hot_swapping-2, 20, 20, False, 27.402251720428467, 80.25087094306946, {}, 0, 20
maze-32.map, disappearing, 20, 20, False, 19.55487322807312, 72.42752027511597, {}, 0, 19
maze-32.map, hot_swapping-0, 20, 20, True, 53.9790723323822, 107.08756685256958, {'a1': 12, 'a15': 80, 'a8': 63, 'a0': 62, 'a12': 49, 'a2': 47, 'a5': 57, 'a6': 68, 'a7': 11, 'a10': 36, 'a16': 12, 'a4': 10, 'a18': 30, 'a9': 24, 'a14': 51, 'a19': 41, 'a11': 36, 'a3': 44, 'a17': 38, 'a13': 2}, 773, 20
maze-32.map, stays, 20, 21, False, 11.053586721420288, 55.24184584617615, {}, 0, 18
maze-32.map, hot_swapping-2, 20, 21, False, 34.77772116661072, 82.19628024101257, {}, 0, 20
maze-32.map, disappearing, 20, 21, False, 22.922611474990845, 69.59311056137085, {}, 0, 18
maze-32.map, hot_swapping-0, 20, 21, False, 36.91539549827576, 83.55310821533203, {}, 0, 20
maze-32.map, stays, 20, 22, False, 16.913087606430054, 72.36408042907715, {}, 0, 13
maze-32.map, hot_swapping-2, 20, 22, False, 48.51511096954346, 106.72666311264038, {}, 0, 20
maze-32.map, disappearing, 20, 22, False, 26.718416452407837, 85.01528644561768, {}, 0, 19
maze-32.map, hot_swapping-0, 20, 22, True, 89.72762989997864, 147.90220284461975, {'a5': 74, 'a12': 72, 'a13': 85, 'a9': 88, 'a7': 81, 'a18': 28, 'a0': 76, 'a2': 24, 'a3': 43, 'a10': 29, 'a15': 31, 'a1': 35, 'a16': 18, 'a8': 30, 'a6': 37, 'a17': 94, 'a19': 22, 'a4': 29, 'a14': 32, 'a11': 28}, 956, 20
maze-32.map, stays, 20, 23, False, 10.983261108398438, 50.36108064651489, {}, 0, 17
maze-32.map, hot_swapping-2, 20, 23, False, 25.471625089645386, 68.03895664215088, {}, 0, 19
maze-32.map, disappearing, 20, 23, False, 14.754441976547241, 55.76255393028259, {}, 0, 18
maze-32.map, hot_swapping-0, 20, 23, False, 38.49125862121582, 79.55287885665894, {}, 0, 20
maze-32.map, stays, 20, 24, False, 12.268163681030273, 58.71626400947571, {}, 0, 15
maze-32.map, hot_swapping-2, 20, 24, False, 22.326773643493652, 70.64835953712463, {}, 0, 20
maze-32.map, disappearing, 20, 24, False, 16.7216694355011, 65.08044910430908, {}, 0, 17
maze-32.map, hot_swapping-0, 20, 24, False, 37.33217453956604, 85.94442367553711, {}, 0, 20
maze-32.map, stays, 20, 25, False, 7.0030834674835205, 50.51879286766052, {}, 0, 14
maze-32.map, hot_swapping-2, 20, 25, False, 31.957578897476196, 77.52342748641968, {}, 0, 20
maze-32.map, disappearing, 20, 25, False, 19.529512882232666, 65.35102653503418, {}, 0, 18
maze-32.map, hot_swapping-0, 20, 25, False, 34.037028312683105, 79.91003608703613, {}, 0, 20
maze-32.map, stays, 30, 1, False, 19.174390077590942, 70.31158065795898, {}, 0, 27
maze-32.map, hot_swapping-2, 30, 1, True, 75.8263726234436, 130.3292944431305, {'a4': 17, 'a2': 21, 'a29': 52, 'a22': 34, 'a24': 54, 'a18': 49, 'a11': 55, 'a9': 1, 'a12': 13, 'a14': 4, 'a28': 5, 'a19': 4, 'a10': 9, 'a6': 29, 'a26': 5, 'a21': 26, 'a17': 31, 'a7': 12, 'a27': 64, 'a15': 12, 'a16': 9, 'a20': 36, 'a5': 31, 'a25': 5, 'a1': 22, 'a3': 41, 'a13': 42, 'a8': 7, 'a23': 52, 'a0': 37}, 779, 30
maze-32.map, disappearing, 30, 1, True, 32.09854197502136, 85.8473551273346, {'a4': 42, 'a2': 93, 'a29': 51, 'a22': 34, 'a24': 51, 'a18': 14, 'a11': 44, 'a9': 1, 'a12': 13, 'a14': 4, 'a28': 6, 'a19': 3, 'a10': 9, 'a6': 24, 'a26': 5, 'a21': 16, 'a17': 31, 'a7': 12, 'a27': 101, 'a15': 12, 'a16': 9, 'a20': 37, 'a5': 26, 'a25': 5, 'a1': 17, 'a3': 4, 'a13': 41, 'a8': 7, 'a23': 26, 'a0': 37}, 775, 30
maze-32.map, hot_swapping-0, 30, 1, True, 57.936660289764404, 113.02211880683899, {'a4': 27, 'a2': 58, 'a29': 51, 'a22': 33, 'a24': 51, 'a18': 47, 'a11': 38, 'a9': 1, 'a12': 13, 'a14': 5, 'a28': 6, 'a19': 3, 'a10': 46, 'a6': 8, 'a26': 5, 'a21': 39, 'a17': 29, 'a7': 11, 'a27': 9, 'a15': 12, 'a16': 15, 'a20': 37, 'a5': 23, 'a25': 21, 'a1': 22, 'a3': 58, 'a13': 43, 'a8': 7, 'a23': 16, 'a0': 39}, 773, 30
maze-32.map, stays, 30, 2, False, 15.562984228134155, 71.09791612625122, {}, 0, 23
maze-32.map, hot_swapping-2, 30, 2, False, 62.70435094833374, 124.18606662750244, {}, 0, 30
maze-32.map, disappearing, 30, 2, False, 23.090311527252197, 83.14349675178528, {}, 0, 28
maze-32.map, hot_swapping-0, 30, 2, False, 73.3554003238678, 133.21027374267578, {}, 0, 30
maze-32.map, stays, 30, 3, False, 23.843336582183838, 71.16208672523499, {}, 0, 24
maze-32.map, hot_swapping-2, 30, 3, False, 19.114492177963257, 70.44021582603455, {}, 0, 30
maze-32.map, disappearing, 30, 3, False, 16.931787252426147, 67.80509757995605, {}, 0, 27
maze-32.map, hot_swapping-0, 30, 3, False, 22.570815324783325, 73.59094643592834, {}, 0, 30
maze-32.map, stays, 30, 4, False, 19.320905208587646, 64.81938457489014, {}, 0, 29
maze-32.map, hot_swapping-2, 30, 4, False, 49.02930927276611, 98.5079174041748, {}, 0, 30
maze-32.map, disappearing, 30, 4, False, 17.412827730178833, 66.89686155319214, {}, 0, 29
maze-32.map, hot_swapping-0, 30, 4, False, 58.564284801483154, 108.26716136932373, {}, 0, 30
maze-32.map, stays, 30, 5, False, 8.39063024520874, 57.62948131561279, {}, 0, 22
maze-32.map, hot_swapping-2, 30, 5, False, 45.51735758781433, 98.68328785896301, {}, 0, 30
maze-32.map, disappearing, 30, 5, False, 13.824413776397705, 67.10000658035278, {}, 0, 28
maze-32.map, hot_swapping-0, 30, 5, False, 46.15553879737854, 100.31105065345764, {}, 0, 30
maze-32.map, stays, 30, 6, False, 28.334846258163452, 79.3060359954834, {}, 0, 22
maze-32.map, hot_swapping-2, 30, 6, False, 20.62851119041443, 76.71283984184265, {}, 0, 30
maze-32.map, disappearing, 30, 6, False, 21.747711896896362, 77.60506272315979, {}, 0, 24
maze-32.map, hot_swapping-0, 30, 6, False, 21.79685640335083, 78.10073757171631, {}, 0, 30
maze-32.map, stays, 30, 7, False, 18.478241682052612, 60.98607587814331, {}, 0, 29
maze-32.map, hot_swapping-2, 30, 7, True, 58.01602506637573, 103.64419364929199, {'a5': 41, 'a26': 40, 'a24': 14, 'a27': 29, 'a9': 44, 'a3': 61, 'a28': 6, 'a14': 60, 'a12': 16, 'a6': 22, 'a8': 51, 'a18': 3, 'a11': 4, 'a2': 18, 'a25': 29, 'a10': 4, 'a4': 26, 'a1': 34, 'a29': 7, 'a0': 16, 'a16': 44, 'a7': 27, 'a23': 41, 'a21': 12, 'a19': 6, 'a13': 5, 'a15': 12, 'a22': 35, 'a20': 17, 'a17': 33}, 757, 30
maze-32.map, disappearing, 30, 7, True, 23.783563375473022, 69.06428146362305, {'a5': 58, 'a26': 40, 'a24': 14, 'a27': 85, 'a9': 61, 'a3': 61, 'a28': 6, 'a14': 2, 'a12': 16, 'a6': 6, 'a8': 27, 'a18': 3, 'a11': 4, 'a2': 27, 'a25': 20, 'a10': 4, 'a4': 62, 'a1': 34, 'a29': 7, 'a0': 11, 'a16': 29, 'a7': 39, 'a23': 25, 'a21': 10, 'a19': 6, 'a13': 3, 'a15': 14, 'a22': 40, 'a20': 17, 'a17': 24}, 755, 30
maze-32.map, hot_swapping-0, 30, 7, True, 51.46685194969177, 97.62342572212219, {'a5': 41, 'a26': 40, 'a24': 14, 'a27': 45, 'a9': 43, 'a3': 61, 'a28': 6, 'a14': 2, 'a12': 16, 'a6': 40, 'a8': 27, 'a18': 3, 'a11': 4, 'a2': 27, 'a25': 20, 'a10': 4, 'a4': 26, 'a1': 34, 'a29': 7, 'a0': 19, 'a16': 50, 'a7': 27, 'a23': 42, 'a21': 20, 'a19': 6, 'a13': 16, 'a15': 17, 'a22': 40, 'a20': 17, 'a17': 41}, 755, 30
maze-32.map, stays, 30, 8, False, 13.73506498336792, 66.58282351493835, {}, 0, 26
maze-32.map, hot_swapping-2, 30, 8, False, 64.03529453277588, 121.13264417648315, {}, 0, 30
maze-32.map, disappearing, 30, 8, False, 22.2077739238739, 78.23164749145508, {}, 0, 29
