map_name, network_mode, number_of_agents, iteration, is_sat, solver_time, overall_time, paths_lens, overall_fuel, overall_flow_values
maze-32.map, hot_swapping-0, 10, 8, False, 16.555291891098022, 70.88261032104492, {}, 0, 10
maze-32.map, stays, 10, 9, False, 13.441653966903687, 77.1932384967804, {}, 0, 9
maze-32.map, hot_swapping-2, 10, 9, False, 19.009698629379272, 85.03233528137207, {}, 0, 10
maze-32.map, disappearing, 10, 9, False, 13.247174739837646, 79.0913827419281, {}, 0, 9
maze-32.map, hot_swapping-0, 10, 9, False, 24.683115005493164, 90.91966390609741, {}, 0, 10
maze-32.map, stays, 10, 10, False, 14.939608812332153, 91.1609537601471, {}, 0, 5
maze-32.map, hot_swapping-2, 10, 10, False, 8.975227117538452, 88.2578296661377, {}, 0, 10
maze-32.map, disappearing, 10, 10, False, 18.26478123664856, 96.46130895614624, {}, 0, 6
maze-32.map, hot_swapping-0, 10, 10, False, 13.978495121002197, 91.68835711479187, {}, 0, 10
maze-32.map, stays, 10, 11, False, 16.155165433883667, 73.49132418632507, {}, 0, 9
maze-32.map, hot_swapping-2, 10, 11, False, 23.45721936225891, 81.85923480987549, {}, 0, 10
maze-32.map, disappearing, 10, 11, False, 16.071864366531372, 74.80349230766296, {}, 0, 9
maze-32.map, hot_swapping-0, 10, 11, False, 32.82075572013855, 92.3106141090393, {}, 0, 10
maze-32.map, stays, 10, 12, False, 23.879647731781006, 100.49987530708313, {}, 0, 9
maze-32.map, hot_swapping-2, 10, 12, False, 44.18345546722412, 123.94605493545532, {}, 0, 10
maze-32.map, disappearing, 10, 12, False, 26.520066022872925, 106.29272127151489, {}, 0, 9
maze-32.map, hot_swapping-0, 10, 12, False, 68.42469620704651, 147.01611733436584, {}, 0, 10
maze-32.map, stays, 10, 13, False, 16.68401002883911, 81.16957807540894, {}, 0, 8
maze-32.map, hot_swapping-2, 10, 13, False, 14.541889905929565, 80.25267195701599, {}, 0, 8
maze-32.map, disappearing, 10, 13, False, 15.483776807785034, 80.61382389068604, {}, 0, 8
maze-32.map, hot_swapping-0, 10, 13, False, 17.614139795303345, 83.3462324142456, {}, 0, 9
maze-32.map, stays, 10, 14, False, 15.217632055282593, 87.10555005073547, {}, 0, 9
maze-32.map, hot_swapping-2, 10, 14, False, 24.805615425109863, 97.84866762161255, {}, 0, 10
maze-32.map, disappearing, 10, 14, False, 14.294386148452759, 87.23721432685852, {}, 0, 9
maze-32.map, hot_swapping-0, 10, 14, False, 25.123614072799683, 99.97181558609009, {}, 0, 10
maze-32.map, stays, 10, 15, False, 11.920635461807251, 76.87324953079224, {}, 0, 8
maze-32.map, hot_swapping-2, 10, 15, False, 35.775163650512695, 99.84289622306824, {}, 0, 9
maze-32.map, disappearing, 10, 15, False, 12.226507902145386, 77.35165619850159, {}, 0, 8
maze-32.map, hot_swapping-0, 10, 15, False, 35.115509271621704, 100.87578392028809, {}, 0, 9
maze-32.map, stays, 10, 16, False, 9.746657371520996, 74.0164864063263, {}, 0, 7
maze-32.map, hot_swapping-2, 10, 16, False, 6.951677322387695, 73.52370357513428, {}, 0, 10
maze-32.map, disappearing, 10, 16, False, 18.757687091827393, 84.91337323188782, {}, 0, 8
maze-32.map, hot_swapping-0, 10, 16, False, 11.9615159034729, 78.16243195533752, {}, 0, 10
maze-32.map, stays, 10, 17, False, 17.58083963394165, 89.2073483467102, {}, 0, 9
maze-32.map, hot_swapping-2, 10, 17, False, 33.09800362586975, 105.54250359535217, {}, 0, 10
maze-32.map, disappearing, 10, 17, False, 19.505533695220947, 91.18311834335327, {}, 0, 9
maze-32.map, hot_swapping-0, 10, 17, True, 38.677685260772705, 110.84364128112793, {'a9': 54, 'a0': 94, 'a7': 32, 'a4': 57, 'a3': 37, 'a1': 23, 'a8': 32, 'a5': 42, 'a6': 53, 'a2': 43}, 467, 10
maze-32.map, stays, 10, 18, False, 14.443907260894775, 70.44970226287842, {}, 0, 9
maze-32.map, hot_swapping-2, 10, 18, False, 19.55386519432068, 77.9034206867218, {}, 0, 9
maze-32.map, disappearing, 10, 18, False, 18.192285776138306, 75.77586102485657, {}, 0, 9
maze-32.map, hot_swapping-0, 10, 18, False, 27.423884391784668, 84.81387519836426, {}, 0, 9
maze-32.map, stays, 10, 19, False, 27.92725110054016, 114.69122099876404, {}, 0, 9
maze-32.map, hot_swapping-2, 10, 19, False, 27.896206855773926, 117.7546706199646, {}, 0, 10
maze-32.map, disappearing, 10, 19, False, 27.642354011535645, 117.30108308792114, {}, 0, 9
maze-32.map, hot_swapping-0, 10, 19, False, 37.276904344558716, 127.39434695243835, {}, 0, 10
maze-32.map, stays, 10, 20, False, 32.75748658180237, 121.7672815322876, {}, 0, 9
maze-32.map, hot_swapping-2, 10, 20, False, 48.97221899032593, 139.8081657886505, {}, 0, 10
maze-32.map, disappearing, 10, 20, False, 32.12066197395325, 122.57983469963074, {}, 0, 9
maze-32.map, hot_swapping-0, 10, 20, True, 71.33705925941467, 162.08923363685608, {'a6': 84, 'a5': 102, 'a8': 37, 'a4': 27, 'a3': 48, 'a2': 30, 'a1': 32, 'a9': 41, 'a7': 31, 'a0': 34}, 466, 10
maze-32.map, stays, 10, 21, False, 17.68767285346985, 95.78647637367249, {}, 0, 8
maze-32.map, hot_swapping-2, 10, 21, False, 27.190455436706543, 108.97770237922668, {}, 0, 10
maze-32.map, disappearing, 10, 21, False, 26.24660634994507, 108.72269248962402, {}, 0, 9
maze-32.map, hot_swapping-0, 10, 21, False, 32.95820617675781, 114.74584412574768, {}, 0, 10
maze-32.map, stays, 10, 22, False, 12.767190217971802, 78.32254838943481, {}, 0, 9
maze-32.map, hot_swapping-2, 10, 22, False, 19.887359619140625, 86.89265489578247, {}, 0, 9
maze-32.map, disappearing, 10, 22, False, 13.72269868850708, 80.33399105072021, {}, 0, 9
maze-32.map, hot_swapping-0, 10, 22, False, 19.65518832206726, 86.50945520401001, {}, 0, 9
maze-32.map, stays, 10, 23, False, 19.655487060546875, 117.76019954681396, {}, 0, 9
maze-32.map, hot_swapping-2, 10, 23, False, 64.36364483833313, 165.47585940361023, {}, 0, 10
maze-32.map, disappearing, 10, 23, False, 37.097135066986084, 137.80571389198303, {}, 0, 9
maze-32.map, hot_swapping-0, 10, 23, True, 74.93245935440063, 175.91374492645264, {'a3': 95, 'a6': 64, 'a5': 114, 'a0': 28, 'a1': 8, 'a4': 52, 'a8': 88, 'a9': 59, 'a7': 45, 'a2': 34}, 587, 10
maze-32.map, stays, 10, 24, False, 13.978652000427246, 71.38499426841736, {}, 0, 8
maze-32.map, hot_swapping-2, 10, 24, False, 11.377129793167114, 69.94208002090454, {}, 0, 9
maze-32.map, disappearing, 10, 24, False, 15.97952389717102, 73.31163573265076, {}, 0, 8
maze-32.map, hot_swapping-0, 10, 24, False, 22.022052526474, 79.90732836723328, {}, 0, 9
maze-32.map, stays, 10, 25, False, 12.862474918365479, 61.84391164779663, {}, 0, 9
maze-32.map, hot_swapping-2, 10, 25, False, 8.367216348648071, 58.761115312576294, {}, 0, 10
maze-32.map, disappearing, 10, 25, False, 12.745675325393677, 63.87580728530884, {}, 0, 9
maze-32.map, hot_swapping-0, 10, 25, False, 10.630038261413574, 58.85912466049194, {}, 0, 10
